Latitude,Longitude,Bridge_Condition
42.067275,-76.102619,Poor
42.0541,-75.613819,Poor
42.375042,-75.436372,Poor
42.483836,-75.409175,Poor
42.336919,-75.769539,Poor
41.971333,-75.265728,Poor
42.37435,-74.510939,Poor
42.37885,-74.685381,Poor
42.173003,-75.139117,Poor
42.837619,-74.686819,Poor
42.533286,-75.089247,Poor
42.535464,-74.884664,Poor
42.546417,-74.831347,Poor
42.841236,-75.000853,Poor
42.632967,-74.676533,Poor
42.648642,-74.537408,Poor
42.711975,-74.620042,Poor
42.693242,-74.57975,Poor
42.682706,-74.557611,Poor
41.749014,-74.784067,Poor
41.742597,-74.692961,Poor
40.836639,-73.949039,Poor
40.837469,-73.948511,Poor
40.868581,-73.9309,Poor
40.887333,-73.824486,Poor
40.684011,-74.001536,Poor
40.687283,-73.999919,Poor
40.770528,-73.917539,Poor
40.767494,-73.904089,Poor
40.584692,-73.951094,Poor
40.584675,-73.948639,Poor
40.666461,-73.83485,Poor
40.666911,-73.767031,Poor
40.665783,-73.741706,Poor
40.673781,-73.734297,Poor
40.711189,-73.728167,Poor
40.720514,-73.725839,Poor
40.740833,-73.726781,Poor
40.789483,-73.782097,Poor
40.787939,-73.816072,Poor
40.708114,-73.999297,Poor
40.707978,-73.999125,Poor
40.873975,-73.910658,Poor
40.863164,-73.815064,Poor
40.676225,-73.990356,Poor
40.716583,-73.922344,Poor
40.7634,-73.751753,Poor
40.853658,-73.920267,Poor
40.822514,-73.920142,Poor
40.845172,-73.900711,Poor
40.859322,-73.892083,Poor
40.654236,-73.9618,Poor
40.652958,-73.962208,Poor
40.64435,-73.964519,Poor
40.634286,-73.962656,Poor
40.618722,-73.987147,Poor
40.615742,-73.983086,Poor
40.658322,-73.968311,Poor
40.654536,-73.976431,Poor
40.756094,-74.000628,Poor
40.757692,-73.998722,Poor
40.758247,-73.998083,Poor
40.769764,-73.974508,Poor
40.781592,-73.962822,Poor
40.752111,-73.97765,Poor
40.826683,-73.935369,Poor
40.742183,-73.947333,Poor
40.712267,-73.888767,Poor
40.745197,-73.837272,Poor
40.520033,-74.239825,Poor
42.112533,-76.801369,Poor
42.527653,-77.002008,Poor
42.249036,-77.758297,Poor
42.142492,-77.885089,Poor
40.924225,-73.904878,Poor
40.953994,-73.8977,Poor
42.240044,-76.446144,Poor
42.255347,-77.792306,Poor
42.867983,-78.843239,Poor
42.940172,-74.186656,Poor
42.93875,-74.191119,Poor
43.038006,-74.865375,Poor
43.026625,-75.090233,Poor
42.143461,-76.965606,Poor
42.829967,-73.948056,Poor
42.224164,-75.938989,Poor
42.948878,-76.435517,Poor
42.947342,-76.433328,Poor
42.86655,-76.072514,Poor
42.093481,-79.233408,Poor
43.990819,-75.921383,Poor
44.296836,-75.365869,Poor
42.814883,-78.832114,Poor
42.812378,-78.828336,Poor
42.829442,-78.744211,Poor
42.931375,-78.842767,Poor
42.880839,-78.880375,Poor
42.845689,-78.806319,Poor
42.564233,-78.636717,Poor
42.619058,-78.658278,Poor
40.8241,-72.724492,Poor
40.787617,-73.724619,Poor
40.801603,-73.694806,Poor
41.234397,-73.800717,Poor
41.497633,-74.479747,Poor
41.336792,-74.361225,Poor
41.474206,-74.400983,Poor
40.9685,-73.717103,Poor
40.908683,-73.786422,Poor
41.325333,-73.914025,Poor
41.331117,-73.839522,Poor
41.709517,-73.929344,Poor
41.710772,-73.923817,Poor
41.704458,-73.922144,Poor
42.014731,-73.900222,Poor
41.711708,-74.388411,Poor
42.590811,-76.3684,Poor
41.078758,-73.865225,Poor
43.758506,-74.933539,Poor
43.652311,-74.675833,Poor
43.689847,-74.751447,Poor
43.041019,-75.072947,Poor
42.679583,-74.488225,Poor
42.879261,-78.877961,Poor
42.147208,-74.478061,Poor
41.801297,-73.977972,Poor
41.781528,-74.217108,Poor
40.911881,-73.837161,Poor
41.011536,-73.879783,Poor
40.958547,-73.730886,Poor
40.956769,-73.732919,Poor
40.998781,-73.666208,Poor
40.985064,-73.775433,Poor
41.215539,-73.724372,Poor
41.257258,-74.358517,Poor
41.010089,-73.796025,Poor
43.026775,-76.008064,Poor
40.711419,-73.727719,Poor
40.80315,-73.916958,Poor
42.933217,-73.516831,Poor
43.026681,-74.997447,Poor
42.907783,-74.56945,Poor
42.936889,-74.192869,Poor
43.09575,-78.934067,Poor
40.845797,-73.930589,Poor
43.182372,-74.687164,Poor
42.278347,-76.358383,Poor
40.785878,-73.984386,Poor
42.085864,-78.803031,Poor
44.241989,-76.079475,Poor
42.070003,-78.917406,Poor
42.865072,-78.69285,Poor
43.251486,-77.6893,Poor
40.700886,-73.994878,Poor
40.701608,-73.990278,Poor
40.701583,-73.990508,Poor
42.733125,-76.027486,Poor
40.748047,-73.967964,Poor
41.525728,-73.832083,Poor
43.704889,-74.248425,Poor
43.102189,-78.890408,Poor
42.962003,-74.172233,Poor
43.152003,-74.84575,Poor
42.930092,-73.466036,Poor
41.066486,-73.818086,Poor
40.752697,-73.839978,Poor
40.917286,-73.755172,Poor
42.331081,-78.724392,Poor
41.605364,-74.077897,Poor
42.256883,-77.788853,Poor
41.734942,-73.575669,Poor
41.697775,-73.610844,Poor
42.043394,-73.848586,Poor
41.925256,-73.905364,Poor
42.354789,-74.130561,Poor
41.104439,-73.796347,Poor
42.083556,-74.449039,Poor
42.083825,-79.120164,Poor
43.304361,-77.858164,Poor
42.155125,-78.985969,Poor
43.079681,-75.8715,Poor
42.185869,-74.1566,Poor
42.147828,-74.116192,Poor
42.190433,-74.121147,Poor
42.185014,-74.277078,Poor
42.184572,-74.273128,Poor
42.213014,-74.219772,Poor
43.176706,-73.368208,Poor
42.414711,-76.195253,Poor
42.594239,-76.091408,Poor
43.173806,-75.993114,Poor
42.934203,-76.061878,Poor
43.249522,-76.413658,Poor
43.290394,-76.551125,Poor
43.284608,-76.596236,Poor
43.478367,-76.324361,Poor
43.371369,-76.599167,Poor
43.603286,-75.862733,Poor
43.517497,-75.759447,Poor
42.872397,-76.898208,Poor
42.456936,-76.438547,Poor
42.512603,-76.359253,Poor
42.437233,-76.413894,Poor
42.410919,-76.607539,Poor
42.562983,-76.359825,Poor
42.395825,-76.533139,Poor
42.553861,-76.535014,Poor
42.592661,-76.534083,Poor
42.347017,-76.540122,Poor
42.357806,-76.656061,Poor
42.486636,-76.302686,Poor
44.784703,-74.70145,Poor
44.347669,-75.1102,Poor
42.373214,-73.5506,Poor
42.364197,-73.57085,Poor
42.220997,-73.742447,Poor
42.059706,-73.813317,Poor
42.133814,-73.535944,Poor
42.114622,-73.527522,Poor
42.119953,-73.517958,Poor
42.015144,-73.688278,Poor
42.030472,-73.677969,Poor
42.033264,-73.670083,Poor
42.341525,-73.596311,Poor
42.255728,-73.602872,Poor
42.269925,-73.584203,Poor
42.187256,-73.502433,Poor
42.216417,-73.505292,Poor
42.264489,-73.567194,Poor
42.263225,-73.571,Poor
42.197436,-73.501333,Poor
42.089194,-73.771692,Poor
42.160875,-73.736261,Poor
42.099433,-73.809033,Poor
42.174344,-73.747264,Poor
42.468997,-73.422619,Poor
42.481275,-73.378083,Poor
42.331189,-73.744469,Poor
42.137042,-73.726939,Poor
42.150361,-73.622831,Poor
40.739542,-72.868778,Poor
42.473883,-73.923025,Poor
42.556944,-73.909947,Poor
42.568772,-73.937458,Poor
42.437125,-74.253217,Poor
42.445458,-74.19415,Poor
44.163875,-73.608219,Poor
44.147122,-73.626611,Poor
44.134453,-73.639069,Poor
44.052608,-73.479725,Poor
44.275986,-73.999836,Poor
44.500925,-73.485522,Poor
44.270589,-73.549439,Poor
44.052456,-73.455697,Poor
44.241356,-73.430569,Poor
42.2751,-74.187583,Poor
42.340625,-74.078372,Poor
42.838814,-73.524669,Poor
42.812556,-73.6058,Poor
42.689033,-73.517703,Poor
42.685217,-73.52515,Poor
42.691122,-73.459294,Poor
42.687439,-73.368164,Poor
42.691597,-73.370364,Poor
42.596897,-73.357775,Poor
42.587983,-73.371458,Poor
42.539878,-73.393767,Poor
42.561392,-73.574661,Poor
43.357139,-73.878156,Poor
43.040019,-73.921314,Poor
43.270192,-74.0599,Poor
43.221189,-74.104078,Poor
43.609678,-73.737397,Poor
43.763989,-73.750208,Poor
43.584631,-73.983119,Poor
43.5588,-73.926206,Poor
43.567411,-73.893467,Poor
43.568644,-73.890422,Poor
43.422317,-73.946072,Poor
43.222289,-73.270364,Poor
43.190214,-73.523678,Poor
43.001917,-73.591656,Poor
43.026411,-73.583531,Poor
43.733617,-73.388617,Poor
42.96445,-73.437372,Poor
43.043497,-73.496925,Poor
43.24745,-73.539033,Poor
43.430558,-73.281994,Poor
43.108556,-73.422064,Poor
43.091136,-73.345411,Poor
43.528378,-73.388011,Poor
42.959319,-73.426639,Poor
42.972247,-73.290511,Poor
43.010072,-73.385303,Poor
43.082236,-73.495614,Poor
43.570014,-73.391069,Poor
43.056408,-74.595578,Poor
43.066664,-74.162108,Poor
43.130569,-74.723033,Poor
43.935433,-74.461825,Poor
43.783383,-74.426714,Poor
43.447958,-74.525014,Poor
43.448339,-74.520692,Poor
43.443039,-74.518525,Poor
42.851725,-75.855744,Poor
42.916736,-74.725339,Poor
42.842475,-74.685889,Poor
42.976583,-74.588672,Poor
42.878281,-74.211419,Poor
42.928478,-74.127717,Poor
43.362967,-75.744486,Poor
43.202286,-75.552508,Poor
43.034817,-76.526511,Poor
42.65485,-76.434744,Poor
43.021342,-76.688642,Poor
43.280214,-76.626522,Poor
42.990197,-76.653672,Poor
42.474517,-76.032892,Poor
42.476839,-75.981331,Poor
42.428539,-75.944578,Poor
42.423614,-75.948633,Poor
42.645992,-76.117461,Poor
42.75575,-75.915228,Poor
42.738364,-75.952358,Poor
43.353456,-76.551972,Poor
43.543233,-75.809931,Poor
43.239561,-76.266169,Poor
43.417319,-76.071353,Poor
43.255792,-76.003519,Poor
43.526942,-76.176583,Poor
43.570842,-76.034344,Poor
43.645806,-76.064397,Poor
42.664261,-76.701069,Poor
42.599222,-76.823689,Poor
42.628894,-76.843633,Poor
42.318886,-76.275064,Poor
42.442147,-76.428847,Poor
42.549472,-76.363661,Poor
42.521003,-76.660347,Poor
43.020753,-76.806139,Poor
43.100381,-78.184958,Poor
42.975364,-78.445178,Poor
42.958431,-78.369639,Poor
42.960583,-78.351139,Poor
42.920964,-78.354003,Poor
42.972033,-78.269433,Poor
42.899031,-78.240572,Poor
42.929597,-78.192583,Poor
42.893222,-78.167133,Poor
42.963558,-78.081983,Poor
42.913639,-78.12115,Poor
42.928781,-78.038483,Poor
42.957875,-78.023722,Poor
42.538133,-77.673306,Poor
43.339131,-77.915214,Poor
43.342881,-77.9525,Poor
42.984283,-77.5427,Poor
43.1092,-77.891831,Poor
42.810356,-77.132636,Poor
42.785903,-77.498933,Poor
43.306114,-78.407608,Poor
43.244908,-78.462064,Poor
43.371958,-78.422314,Poor
43.272225,-78.046372,Poor
43.263719,-78.105564,Poor
43.264722,-78.115511,Poor
42.572208,-78.344639,Poor
42.575775,-78.390442,Poor
42.403683,-78.612328,Poor
42.127975,-78.929714,Poor
42.216214,-78.945692,Poor
42.328461,-78.696719,Poor
42.434153,-78.401331,Poor
42.4855,-78.358733,Poor
42.484775,-78.323256,Poor
42.151794,-78.323214,Poor
42.247036,-78.404536,Poor
42.337022,-79.040889,Poor
42.247711,-78.800222,Poor
42.270272,-78.752075,Poor
42.050706,-78.991606,Poor
42.026197,-79.296294,Poor
42.069247,-79.251147,Poor
42.101192,-79.300697,Poor
42.031564,-79.588733,Poor
42.02425,-79.527886,Poor
42.197542,-79.42415,Poor
42.205786,-79.127256,Poor
42.227639,-79.136247,Poor
42.445792,-79.188992,Poor
42.009622,-79.445986,Poor
42.052192,-79.475289,Poor
42.023911,-79.464442,Poor
42.060722,-79.219092,Poor
42.153828,-79.404669,Poor
42.117261,-79.157942,Poor
42.152767,-79.129378,Poor
42.403397,-79.392667,Poor
42.104625,-79.632789,Poor
42.310264,-79.364597,Poor
42.374553,-79.070872,Poor
42.115481,-79.199494,Poor
42.117711,-79.200983,Poor
42.330736,-79.590069,Poor
43.012111,-78.476819,Poor
42.946103,-78.576617,Poor
42.941053,-78.717139,Poor
42.667178,-79.057433,Poor
42.619575,-78.831292,Poor
42.682136,-78.509489,Poor
42.529589,-78.914006,Poor
42.473822,-78.744811,Poor
42.527506,-78.663033,Poor
42.543917,-78.853147,Poor
43.013589,-78.481211,Poor
42.833083,-78.7166,Poor
43.101472,-78.906636,Poor
42.343244,-78.103189,Poor
42.022319,-76.589022,Poor
42.109372,-76.677208,Poor
42.142583,-76.771372,Poor
42.141983,-76.762719,Poor
42.009408,-76.588667,Poor
42.231872,-76.842108,Poor
42.165619,-76.924067,Poor
42.045908,-76.623325,Poor
42.099953,-76.621128,Poor
42.173536,-76.707972,Poor
42.171419,-76.737114,Poor
42.026381,-76.921611,Poor
42.074492,-76.940122,Poor
42.201411,-76.774497,Poor
42.233444,-76.736756,Poor
42.236114,-76.734169,Poor
42.236311,-76.760258,Poor
42.205453,-76.810033,Poor
42.291139,-76.965647,Poor
42.2822,-77.079875,Poor
42.206481,-77.164211,Poor
42.557083,-77.393083,Poor
42.257914,-77.625472,Poor
42.165564,-77.564822,Poor
42.099567,-77.040703,Poor
42.164392,-77.071561,Poor
42.480369,-77.670478,Poor
42.294867,-77.715408,Poor
42.394811,-77.258228,Poor
42.263978,-77.579989,Poor
42.368097,-77.644247,Poor
42.082536,-77.150169,Poor
42.265947,-76.174192,Poor
44.696089,-73.616683,Poor
44.651103,-73.512208,Poor
44.638303,-73.521817,Poor
44.611644,-73.639808,Poor
44.589414,-73.699344,Poor
44.901978,-73.415033,Poor
44.987344,-73.459858,Poor
44.848056,-73.720289,Poor
44.840767,-73.719333,Poor
44.996175,-73.655397,Poor
44.962867,-73.722836,Poor
44.962717,-73.739236,Poor
44.948403,-73.786097,Poor
44.907006,-73.786047,Poor
44.328803,-74.128769,Poor
44.429356,-74.039667,Poor
44.868842,-74.539308,Poor
44.835664,-74.553572,Poor
44.873317,-74.546181,Poor
44.832519,-74.58575,Poor
44.79655,-74.581672,Poor
44.869147,-74.199289,Poor
44.965792,-74.467422,Poor
44.739744,-74.449872,Poor
44.704094,-74.138225,Poor
44.242569,-74.481156,Poor
44.874808,-74.373653,Poor
44.814919,-74.468181,Poor
44.789825,-74.432278,Poor
43.680114,-76.122556,Poor
43.866247,-76.121847,Poor
43.833278,-75.949364,Poor
43.856439,-75.930628,Poor
43.865114,-75.895283,Poor
43.864489,-75.883358,Poor
44.000614,-75.981508,Poor
43.891053,-75.813406,Poor
43.890589,-75.811325,Poor
44.188522,-76.134608,Poor
44.158897,-75.708661,Poor
44.170936,-75.660808,Poor
44.289464,-75.629606,Poor
43.684597,-76.158267,Poor
43.6126,-75.337247,Poor
43.607683,-75.156244,Poor
44.085847,-75.255419,Poor
43.923547,-75.626503,Poor
43.847053,-75.682503,Poor
43.823892,-75.653161,Poor
43.809153,-75.672403,Poor
43.70335,-75.460311,Poor
43.876475,-75.836981,Poor
43.850869,-75.829086,Poor
43.794933,-75.747008,Poor
43.427944,-75.547289,Poor
44.441606,-75.347119,Poor
44.207122,-75.06015,Poor
44.505556,-75.689861,Poor
44.850508,-74.908111,Poor
44.766628,-75.0002,Poor
44.178811,-75.294958,Poor
44.466789,-75.184039,Poor
44.811508,-75.253525,Poor
42.3904,-73.691478,Poor
42.057283,-73.567317,Poor
42.357297,-73.733392,Poor
42.123589,-73.721186,Poor
42.171764,-73.582153,Poor
42.037956,-73.65675,Poor
41.60805,-73.681608,Poor
41.887311,-73.795953,Poor
41.818858,-73.774231,Poor
41.645092,-73.785508,Poor
41.953086,-73.785544,Poor
41.993675,-73.512508,Poor
41.948686,-73.636906,Poor
41.914014,-73.921861,Poor
41.882667,-73.681814,Poor
41.869042,-73.714447,Poor
41.852864,-73.732017,Poor
41.770158,-73.732117,Poor
41.397828,-74.186078,Poor
41.390656,-74.238369,Poor
41.416858,-74.171144,Poor
41.434128,-74.035608,Poor
41.402081,-74.079,Poor
41.600797,-74.322858,Poor
41.337561,-74.601633,Poor
41.344167,-74.487128,Poor
41.488733,-74.479003,Poor
41.496108,-74.482933,Poor
41.553572,-74.434242,Poor
41.457511,-74.32675,Poor
41.241711,-74.409497,Poor
41.422161,-74.405806,Poor
41.344603,-74.121011,Poor
41.443,-74.029039,Poor
41.434817,-74.035503,Poor
41.494531,-73.546647,Poor
41.447261,-73.55645,Poor
41.3882,-73.683322,Poor
41.377264,-73.828186,Poor
41.33635,-73.865022,Poor
41.333267,-73.874975,Poor
41.337547,-73.904406,Poor
41.105972,-73.9648,Poor
41.051206,-73.949383,Poor
41.214178,-73.967003,Poor
41.885494,-74.472681,Poor
41.773244,-74.400703,Poor
41.848853,-74.271364,Poor
42.037625,-74.085436,Poor
41.915844,-74.433444,Poor
41.949778,-74.318414,Poor
42.120075,-74.354969,Poor
42.104303,-74.018533,Poor
42.135767,-74.488292,Poor
41.806403,-74.220739,Poor
42.131867,-74.017536,Poor
41.769622,-74.486467,Poor
42.040061,-73.998822,Poor
42.033944,-74.730756,Poor
41.830603,-74.110369,Poor
42.116936,-74.380178,Poor
42.024408,-74.709356,Poor
42.037769,-74.348694,Poor
42.058681,-74.540097,Poor
41.879064,-74.144803,Poor
41.847747,-74.218961,Poor
41.606211,-74.186869,Poor
41.935514,-74.529039,Poor
41.635314,-74.187844,Poor
41.680917,-74.210814,Poor
41.843186,-74.0855,Poor
41.925414,-74.540103,Poor
41.994758,-73.997847,Poor
41.966292,-74.294739,Poor
42.017008,-74.697786,Poor
42.104439,-74.436325,Poor
42.081344,-74.331664,Poor
41.798667,-74.307492,Poor
41.782136,-74.216311,Poor
42.037089,-74.118825,Poor
41.796675,-74.246733,Poor
42.109622,-74.016511,Poor
42.081883,-74.312067,Poor
41.879494,-74.308186,Poor
42.121078,-74.398611,Poor
41.212008,-73.869147,Poor
40.889403,-73.782822,Poor
42.396714,-75.9599,Poor
42.013189,-76.006789,Poor
42.249894,-75.773614,Poor
42.333383,-75.766864,Poor
42.535003,-75.639189,Poor
42.53635,-75.732761,Poor
42.566014,-75.800753,Poor
42.665453,-75.494628,Poor
42.7012,-75.537275,Poor
42.700822,-75.619956,Poor
42.046361,-75.027503,Poor
42.298289,-74.879261,Poor
42.302872,-75.134531,Poor
42.345092,-75.053792,Poor
41.969892,-75.304878,Poor
41.975719,-75.307608,Poor
41.979881,-75.0982,Poor
41.965022,-75.086394,Poor
42.515978,-74.7437,Poor
42.113133,-74.653458,Poor
42.154906,-74.527039,Poor
42.20835,-74.601247,Poor
42.28395,-74.56685,Poor
42.227361,-74.594761,Poor
42.30075,-74.560269,Poor
42.288797,-75.255722,Poor
41.979231,-75.014617,Poor
42.471944,-75.315272,Poor
42.418211,-75.189161,Poor
42.417053,-75.183244,Poor
42.656356,-75.057592,Poor
42.823817,-75.235464,Poor
42.850608,-74.726647,Poor
42.659111,-74.786625,Poor
42.516753,-74.744333,Poor
42.522706,-74.708006,Poor
42.540875,-74.852964,Poor
42.687867,-74.956961,Poor
42.665403,-74.326044,Poor
42.568897,-74.262108,Poor
42.688683,-74.405475,Poor
42.605025,-74.556411,Poor
42.543886,-74.664011,Poor
42.775056,-74.373589,Poor
42.789689,-74.520189,Poor
42.471728,-74.460525,Poor
42.530953,-74.574358,Poor
41.486092,-74.905497,Poor
41.5047,-74.647828,Poor
41.697233,-74.545542,Poor
41.694967,-74.540908,Poor
41.676661,-74.514975,Poor
41.707586,-74.740989,Poor
41.816097,-74.632481,Poor
41.728078,-74.983503,Poor
41.925375,-74.90855,Poor
41.887481,-74.83685,Poor
41.840697,-74.540478,Poor
41.856044,-74.783617,Poor
41.860197,-74.786153,Poor
41.852261,-74.5525,Poor
41.939408,-74.647614,Poor
41.900639,-74.831542,Poor
41.633292,-74.7758,Poor
41.607936,-75.058761,Poor
41.886711,-74.509103,Poor
42.288819,-78.052742,Poor
43.7941,-75.538242,Poor
43.346678,-78.036033,Poor
43.029781,-76.012931,Poor
44.669869,-73.507519,Poor
43.101175,-77.773528,Poor
43.120297,-78.517947,Poor
43.327728,-78.574975,Poor
41.338772,-74.371567,Poor
43.188497,-77.773603,Poor
42.801539,-77.915089,Poor
42.882447,-78.536894,Poor
44.218819,-73.640467,Poor
41.112122,-74.042383,Poor
41.473906,-74.537647,Poor
41.440986,-74.601478,Poor
41.887742,-74.462147,Poor
41.889525,-73.698158,Poor
41.725453,-74.416522,Poor
42.046633,-74.27665,Poor
43.644203,-76.071536,Poor
43.073731,-74.491492,Poor
44.634619,-75.373975,Poor
44.958556,-74.464953,Poor
42.447861,-75.703114,Poor
43.643869,-76.067694,Poor
44.947744,-74.927611,Poor
42.712417,-76.029483,Poor
42.494419,-73.629458,Poor
42.362583,-76.578711,Poor
41.809322,-74.875497,Poor
43.023422,-76.519008,Poor
43.562297,-74.429858,Poor
41.924997,-74.371339,Poor
44.300519,-73.724331,Poor
41.826503,-73.968914,Poor
42.788294,-73.672656,Poor
43.128239,-73.587853,Poor
43.017453,-76.712014,Poor
43.073114,-77.300433,Poor
43.207983,-75.592494,Poor
43.062511,-76.168394,Poor
43.081636,-76.871206,Poor
43.107961,-75.211189,Poor
42.788525,-73.680828,Poor
42.804983,-73.713361,Poor
43.331708,-73.510436,Poor
43.272314,-73.56905,Poor
43.177667,-73.579239,Poor
43.305928,-73.580528,Poor
43.043864,-75.061317,Poor
43.051647,-75.076114,Poor
43.067478,-75.820928,Poor
43.062469,-75.842067,Poor
43.088858,-75.709811,Poor
43.103567,-75.68325,Poor
43.079447,-75.754969,Poor
42.992547,-74.717442,Poor
42.996042,-74.737078,Poor
43.205444,-75.548336,Poor
43.202061,-75.712147,Poor
43.49975,-75.312542,Poor
43.492928,-75.279028,Poor
43.464383,-75.242394,Poor
43.439417,-75.210864,Poor
43.205472,-75.587144,Poor
43.200939,-75.611933,Poor
43.194042,-75.620611,Poor
43.185478,-75.631128,Poor
43.176989,-75.646453,Poor
43.171306,-75.648483,Poor
43.162389,-75.661306,Poor
43.117956,-75.670031,Poor
43.120403,-75.670556,Poor
43.117378,-76.244336,Poor
43.075489,-75.930647,Poor
43.020986,-76.798364,Poor
42.901708,-76.864103,Poor
43.062328,-76.996303,Poor
43.062108,-77.019064,Poor
43.067339,-77.229453,Poor
43.117422,-75.670197,Poor
43.190697,-77.773525,Poor
43.196056,-77.823458,Poor
43.202939,-77.872617,Poor
43.093208,-77.521619,Poor
43.140164,-77.666086,Poor
43.164694,-77.676456,Poor
43.064139,-77.471847,Poor
43.249628,-78.046233,Poor
43.253242,-78.105803,Poor
43.248731,-78.166,Poor
43.248053,-78.178606,Poor
43.249422,-78.214839,Poor
43.251428,-78.267847,Poor
43.233689,-78.355653,Poor
43.249103,-78.193658,Poor
43.225489,-78.391725,Poor
43.021867,-78.875728,Poor
43.206822,-78.546053,Poor
43.178689,-78.682875,Poor
43.169303,-78.695008,Poor
42.562483,-79.116739,Poor
43.129811,-75.300728,Poor
41.371781,-74.101611,Poor
41.096825,-74.047914,Poor
43.110406,-75.664736,Poor
43.11565,-76.213264,Poor
41.118017,-74.156247,Poor
41.117833,-74.155922,Poor
41.093111,-73.931417,Poor
43.088622,-76.338008,Poor
41.119778,-74.1479,Poor
42.480739,-73.625056,Poor
42.480261,-73.625403,Poor
41.816906,-74.056206,Poor
42.387336,-73.559061,Poor
42.387397,-73.558717,Poor
41.099569,-73.95125,Poor
43.004825,-78.948222,Poor
43.043539,-77.728797,Poor
43.114194,-75.213228,Poor
41.521222,-74.010161,Poor
41.371739,-74.697158,Poor
41.669736,-75.058372,Poor
40.750039,-73.149314,Poor
40.932456,-73.878892,Poor
40.948058,-73.871642,Poor
40.957631,-73.871858,Poor
41.005764,-73.854342,Poor
41.055517,-73.821269,Poor
40.931781,-73.856589,Poor
40.931639,-73.856989,Poor
40.9293,-73.810764,Poor
40.937519,-73.837406,Poor
40.938631,-73.838783,Poor
40.939936,-73.841575,Poor
41.097114,-73.794258,Poor
41.099289,-73.797867,Poor
41.1993,-73.807486,Poor
41.240947,-73.817158,Poor
42.120647,-73.713097,Poor
43.016642,-74.817683,Poor
43.094339,-75.99605,Poor
43.094444,-76.001858,Poor
43.092922,-76.089708,Poor
43.092908,-76.116792,Poor
43.092547,-76.162308,Poor
43.112411,-76.260411,Poor
43.089567,-76.329539,Poor
43.018361,-76.683281,Poor
42.999983,-76.721333,Poor
43.047694,-77.651253,Poor
42.955072,-76.9901,Poor
42.973486,-77.157822,Poor
42.972942,-77.157833,Poor
43.029847,-77.843308,Poor
42.973536,-77.180389,Poor
42.968083,-77.057325,Poor
42.974378,-77.180214,Poor
42.298317,-79.657892,Poor
42.350036,-79.549986,Poor
42.413053,-79.425064,Poor
42.412139,-79.425447,Poor
42.382983,-79.487414,Poor
42.383644,-79.488042,Poor
42.421864,-79.399939,Poor
42.458483,-79.356058,Poor
42.472867,-79.277908,Poor
42.036864,-78.846644,Poor
42.954661,-78.593114,Poor
42.949606,-78.766206,Poor
42.918844,-78.766375,Poor
42.876158,-78.80855,Poor
42.869806,-78.839561,Poor
42.875647,-78.863317,Poor
42.652506,-78.968508,Poor
42.69625,-78.927642,Poor
42.707453,-78.913231,Poor
42.707472,-78.911867,Poor
42.75165,-78.832844,Poor
43.021536,-78.974583,Poor
43.095256,-75.872417,Poor
43.090511,-75.7568,Poor
43.099842,-75.731747,Poor
43.099661,-75.731292,Poor
43.112214,-75.659175,Poor
43.127578,-75.429794,Poor
43.12715,-75.344861,Poor
42.236381,-73.901706,Poor
42.250492,-73.884258,Poor
42.514297,-73.789611,Poor
41.095575,-73.936372,Poor
41.097653,-74.040433,Poor
41.119531,-74.160639,Poor
41.342781,-74.117428,Poor
41.522175,-74.074508,Poor
41.102072,-74.069342,Poor
40.913564,-73.783844,Poor
42.475203,-73.615672,Poor
42.410353,-73.534844,Poor
41.700669,-74.079572,Poor
41.71045,-74.0747,Poor
41.736117,-74.065736,Poor
41.938875,-74.036492,Poor
42.108411,-73.958047,Poor
42.938097,-74.623728,Poor
43.062211,-75.078875,Poor
43.078883,-75.109008,Poor
43.078725,-75.10925,Poor
43.092708,-75.141144,Poor
43.036036,-78.984281,Poor
43.018564,-78.080869,Poor
43.018083,-78.080981,Poor
41.191103,-74.139836,Poor
41.303111,-74.038658,Poor
41.295058,-74.059703,Poor
41.852772,-73.928397,Poor
43.08455,-79.0655,Poor
40.847775,-73.934844,Poor
40.847022,-73.933575,Poor
44.978394,-74.851617,Poor
43.993822,-75.200756,Poor
42.959408,-76.137597,Poor
42.958894,-76.137197,Poor
42.106358,-78.879322,Poor
42.542814,-79.015167,Poor
42.094181,-78.574469,Poor
42.157253,-78.715372,Poor
42.037969,-78.893389,Poor
40.945986,-73.745258,Poor
40.903822,-73.914008,Poor
42.931764,-78.901503,Poor
40.90825,-73.850894,Poor
40.911603,-73.828739,Poor
40.964661,-73.723839,Poor
40.980925,-73.691769,Poor
41.253081,-73.928289,Poor
41.135839,-73.866156,Poor
41.161714,-73.869222,Poor
41.789111,-73.945333,Poor
44.117919,-75.521139,Poor
44.105,-75.691511,Poor
41.396231,-73.95895,Poor
41.378931,-73.986839,Poor
41.320311,-74.019861,Poor
41.380789,-74.067169,Poor
35.472881,-83.284839,Poor
35.470831,-83.254619,Poor
35.478219,-83.190039,Poor
35.966908,-79.466108,Poor
35.884183,-79.295567,Poor
36.189,-79.394853,Poor
36.092417,-79.347925,Poor
35.858492,-79.264142,Poor
36.173039,-79.510269,Poor
35.888817,-79.346611,Poor
35.873939,-79.344739,Poor
35.899081,-79.458283,Poor
35.951203,-79.515969,Poor
36.174964,-79.48265,Poor
36.041631,-79.304908,Poor
36.169461,-79.429714,Poor
36.020097,-81.041489,Poor
35.844803,-81.279472,Poor
